DATE,OBS,TIME,LOCATION,SNAME,SEX,AGE CLASS,TOTAL,Face,Head,UpperBack,MidBack,LowerBack,Ventrum,Cape,Shoulder,UpperArmElbow,Forearm,WristHand,Flank,Hip,HindLeg,ThighKnee,LowerLeg,AnkleFoot,Hindquarter,ProximalTail,MidTail,DistalTail
4/11/19,OMB,10:03:13 AM,NORWAY,LAK,F,A,1,,,,,,,,,,,,,,,,,,,,,
4/11/19,OMB,10:22:02 AM,NORWAY,LAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/11/19,OMB,10:42:03 AM,NORWAY,LEA,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/11/19,OMB,11:02:22 AM,NORWAY,LLA,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/11/19,NRR,15:21:59 pm,RUNWAY,CEP,M,A,7,,,,,,,7,,,,,,,,,,,,,,
4/11/19,OMB,14:42:37 pm,RUNWAY,IDA,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/11/19,OMB,14:43:28 pm,RUNWAY,IDY,M,BLI,0,,,,,,,,,,,,,,,,,,,,,
4/11/19,NRR,14:37:32 pm,RUNWAY,MAE,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
4/11/19,NRR,14:37:57 pm,RUNWAY,MOS,F,A,5,,,,,,,,,,,,,,,,5,,,,,
4/11/19,OMB,15:22:22 pm,RUNWAY,PEA,M,BRI,1,,1,,,,,,,,,,,,,,,,,,,
4/11/19,OMB,15:02:41 pm,RUNWAY,PEN,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/11/19,OMB,15:22:04 pm,RUNWAY,PEP,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/11/19,NRR,16:02:17 pm,RUNWAY,TAZ,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
4/11/19,NRR,16:01:39 pm,RUNWAY,THR,F,A,4,,,,,,,,,4,,,,,,,,,,,,
4/11/19,NRR,16:21:37 pm,RUNWAY,TIP,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/11/19,NRR,16:21:48 pm,RUNWAY,TOB,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
4/11/19,NRR,15:42:13 pm,RUNWAY,TRE,F,BLI,0,,,,,,,,,,,,,,,,,,,,,
4/11/19,NRR,15:42:29 pm,RUNWAY,TRI,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/11/19,NRR,14:58:16 pm,RUNWAY,ZYG,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/12/17,IRF,10:17:44 AM,CAMP PATH,RAF,F,A,3,,,,,,,,3,,,,,,,,,,,,,
4/12/17,IRF,10:18:16 AM,CAMP PATH,RAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/12/17,IRF,16:12:46 pm,MAIN ROAD,GIR,F,A,1,,1,,,,,,,,,,,,,,,,,,,
4/12/17,IRF,16:13:11 pm,MAIN ROAD,KAR,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/12/17,IRF,14:37:34 pm,MAIN ROAD,TIP,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/12/17,IRF,13:06:50 pm,MAIN ROAD,TSE,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/12/17,IRF,9:52:10 AM,ROAD CLIFF,RHE,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/12/17,IRF,9:07:13 AM,ROAD CLIFF,ROG,F,A,1,,,,,,1,,,,,,,,,,,,,,,
4/12/19,OMB,10:36:38 AM,IBIS FLATS,TAZ,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
4/12/19,OMB,10:36:31 AM,IBIS FLATS,THR,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/12/19,OMB,10:56:04 AM,IBIS FLATS,TIP,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/12/19,OMB,10:56:12 AM,IBIS FLATS,TOB,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
4/12/19,OMB,9:36:08 AM,MAIN ROAD,HAN,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/12/19,OMB,9:36:12 AM,MAIN ROAD,HOA,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
4/12/19,OMB,9:16:36 AM,ROAD CLIFF,HIL,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/12/19,OMB,8:56:26 AM,ROAD CLIFF,HUC,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/12/19,OMB,8:36:10 AM,ROAD CLIFF,MAE,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
4/12/19,OMB,8:36:03 AM,ROAD CLIFF,MOS,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/12/19,OMB,8:18:06 AM,ROAD CLIFF,ZYG,F,A,0,,,,,,,,,,,,,,,,,,,,,
4/12/19,OMB,10:16:41 AM,RUNWAY,CEP,M,A,0,,,,,,,,,,,,,,,,,,,,,
4/12/19,OMB,9:56:09 AM,RUNWAY,SHA,M,A,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,IRF,14:25:57 pm,BERINGEA,PTO,M,A,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,14:54:17 pm,BERINGEA,TAM,M,MJ ,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,14:17:38 pm,BERINGEA,TAR,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,14:55:08 pm,BERINGEA,THI,F,BLI,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,IRF,13:41:09 pm,BERINGEA,THR,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,14:36:35 pm,BERINGEA,THU,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,13:57:34 pm,BERINGEA,TIC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,13:36:13 pm,BERINGEA,TIN,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,IRF,13:25:45 pm,BERINGEA,TIP,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,13:16:33 pm,BERINGEA,TOF,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,IRF,13:05:49 pm,BERINGEA,TOP,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,14:54:40 pm,BERINGEA,TRI,F,MJ ,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,IRF,14:51:08 pm,BERINGEA,TRO,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,IRF,14:25:44 pm,BERINGEA,TSE,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,12:50:20 PM,BERINGEA,TVE,F,BLI,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,14:54:30 pm,BERINGEA,TYB,M,MJ ,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,9:17:31 AM,NORWAY,DAE,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,IRF,9:25:43 AM,NORWAY,LAK,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,IRF,9:10:43 AM,NORWAY,LAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,8:01:43 AM,NORWAY,LAP,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,8:57:59 AM,NORWAY,LAP,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,8:37:08 AM,NORWAY,LEO,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,IRF,8:25:48 AM,NORWAY,LOG,M,A,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,8:04:14 AM,NORWAY,LUN,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,10:57:55 AM,PATH TO BERINGEA,LAD,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,IRF,9:51:49 AM,WALDEN POND,JOK,M,A,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,10:18:19 AM,WALDEN POND,LLA,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,9:36:53 AM,WALDEN POND,LOL,F,MJ ,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,9:55:50 AM,WALDEN POND,LUC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,9:36:36 AM,WALDEN POND,LUX,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/3/18,CMM,10:37:04 AM,WAREDA HUT,LEM,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,CMM,11:23:11 AM,BERINGEA,GIA,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,CMM,11:22:28 AM,BERINGEA,KIM,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,IRF,14:05:29 pm,BERINGEA,PAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,IRF,11:42:25 AM,BERINGEA,RAF,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,IRF,11:52:21 AM,BERINGEA,RAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,CMM,13:23:14 pm,BERINGEA,ROB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,CMM,13:41:21 pm,BERINGEA,ROX,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,CMM,13:56:59 pm,BERINGEA,RWA,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,IRF,13:57:50 pm,BERINGEA,YOK,M,A,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,CMM,9:44:19 AM,BUS STOP,PIE,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,IRF,8:57:18 AM,CAMP ROAD,SEQ,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,CMM,15:31:41 pm,FRAGGLE ROCK,VIC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,IRF,10:31:33 AM,MAIN ROAD,SYB,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,CMM,8:35:24 AM,NORWAY,R2D,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,CMM,8:03:08 AM,NORWAY,ROB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,CMM,8:55:22 AM,NORWAY,RWA,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,IRF,11:17:07 AM,PATH TO BERINGEA,CED,M,A,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,IRF,14:43:23 pm,PATH TO BERINGEA,PEN,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,IRF,14:43:01 pm,PATH TO BERINGEA,PEP,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,IRF,8:22:22 AM,ROAD CLIFF,SAH,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,IRF,8:57:29 AM,ROAD CLIFF,SEN,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,IRF,9:27:30 AM,ROAD CLIFF,SOM,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,IRF,15:47:42 pm,RUNWAY,LOG,M,A,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,CMM,10:15:37 AM,WALDEN POND,SAV,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,CMM,10:01:32 AM,WALDEN POND,SOC,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,IRF,10:03:07 AM,WALDEN POND,SPR,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/4/18,IRF,11:02:42 AM,WAREDA HUT,P=N,M,A,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,11:58:34 AM,BUS STOP,ORY,F,BRI,4,,,,,,,,,,,,,2,,2,,,,,,
5/6/18,CMM,11:02:21 AM,CAMP ROAD,DAE,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,11:16:12 AM,CAMP ROAD,LAD,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,10:41:18 AM,CAMP ROAD,LAP,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,10:00:53 AM,CAMP ROAD,LEO,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,13:55:41 pm,HYENA ALLEY,HIC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,13:35:41 pm,HYENA ALLEY,HOB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,10:21:21 AM,MAIN ROAD,LEM,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,9:22:59 AM,ROAD CLIFF,LES,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,9:15:59 AM,ROAD CLIFF,LLA,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,8:58:16 AM,ROAD CLIFF,LOB,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,8:37:05 AM,ROAD CLIFF,LUC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,8:24:39 AM,ROAD CLIFF,LUN,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,8:05:44 AM,ROAD CLIFF,LUX,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,15:55:53 pm,TUSSOCKS,BUT,F,SJ,1,,,,,,,,,1,,,,,,,,,,,,
5/6/18,CMM,14:35:35 pm,TUSSOCKS,GIA,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,14:26:36 pm,TUSSOCKS,KIM,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,13:16:00 pm,TUSSOCKS,MER,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,12:15:40 PM,TUSSOCKS,ODI,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,12:36:51 PM,TUSSOCKS,PIE,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,15:36:41 pm,TUSSOCKS,TAR,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,15:15:45 pm,TUSSOCKS,THU,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,14:55:49 pm,TUSSOCKS,TOF,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,12:55:56 PM,TUSSOCKS,ZYG,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,16:15:37 pm,WALDEN POND,BLA,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,11:38:04 AM,WALDEN POND,OCE,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
5/6/18,CMM,11:47:27 AM,WALDEN POND,OPH,F,A,2,,,,,,,,,,1,,,,,,,1,,,,
5/6/18,CMM,14:16:09 pm,WAREDA HUT,BLA,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,12:55:51 PM,HYENA HILL,DAE,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,12:38:36 PM,HYENA HILL,LAD,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,RAS,14:54:42 pm,INLAND SOUTH,RHE,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,RAS,12:26:56 PM,MAIN ROAD,MOS,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,RAS,13:45:11 pm,MAIN ROAD,RAF,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,RAS,13:59:42 pm,MAIN ROAD,RAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,10:36:29 AM,NORWAY,LEM,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,10:16:15 AM,NORWAY,LEO,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,9:55:27 AM,NORWAY,LES,F,BLI,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,9:48:58 AM,NORWAY,LOB,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,9:16:00 AM,NORWAY,LUC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,8:52:41 AM,NORWAY,LUN,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,8:31:46 AM,NORWAY,LUX,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,11:35:33 AM,NORWAY,OCE,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,10:58:24 AM,NORWAY,ODI,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,11:15:41 AM,NORWAY,ORY,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,RAS,9:39:52 AM,NORWAY,REV,M,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,RAS,10:19:52 AM,NORWAY,WAD,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,RAS,10:15:41 AM,NORWAY,WAS,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,8:07:52 AM,NORWAY,WIN,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,15:43:20 pm,PATH TO BERINGEA,CEP,M,A,6,,,,,,,5,,,,,,,,,1,,,,,
5/7/18,CMM,16:35:49 pm,PATH TO BERINGEA,KIM,F,SJ,1,,,,,,,,,,,,,,,,,,1,,,
5/7/18,CMM,16:30:19 pm,PATH TO BERINGEA,LTD,M,SAM,1,,,,,,,,,1,,,,,,,,,,,,
5/7/18,CMM,16:00:12 pm,PATH TO BERINGEA,OPH,F,A,4,,,,,,3,,,,,,,,,,,,1,,,
5/7/18,CMM,16:09:37 pm,PATH TO BERINGEA,PIE,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,15:59:45 pm,PATH TO BERINGEA,QUE,M,A,3,,,,,,,3,,,,,,,,,,,,,,
5/7/18,RAS,15:25:15 pm,PATH TO BERINGEA,RUN,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,RAS,15:42:34 pm,PATH TO BERINGEA,RWA,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,14:55:32 pm,PATH TO BERINGEA,SOC,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,15:39:58 pm,PATH TO BERINGEA,TOP,F,A,3,,,,,,,,,,,,1,,,,2,,,,,
5/7/18,CMM,15:40:39 pm,PATH TO BERINGEA,TYB,M,MJ,11,,,,,,6,,,,,,1,,,3,,,1,,,
5/7/18,CMM,12:16:06 PM,TUSSOCKS,LAP,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,11:56:46 AM,TUSSOCKS,LLA,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,RAS,12:06:54 PM,TUSSOCKS,SHA,M,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,RAS,14:22:23 pm,WAREDA HUT,REN,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,14:39:59 pm,WAREDA HUT,SAV,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,13:19:12 pm,WAREDA HUT,WHI,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,13:36:36 pm,WAREDA HUT,WOL,M,SJ,1,,1,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,13:55:45 pm,WAREDA HUT,WOO,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/7/18,CMM,14:15:45 pm,WAREDA HUT,WUK,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,OMB,12:22:48 PM,CAMP ROAD,LEA,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,OMB,12:00:44 PM,MAIN ROAD,LAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,NRR,9:27:42 AM,ROAD CLIFF,JET,M,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,NRR,11:35:32 AM,ROAD CLIFF,JOK,M,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,OMB,11:00:40 AM,ROAD CLIFF,KID,M,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,NRR,11:44:37 AM,ROAD CLIFF,LAK,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,OMB,10:21:57 AM,ROAD CLIFF,LEM,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,NRR,10:45:23 AM,ROAD CLIFF,LES,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,NRR,10:07:03 AM,ROAD CLIFF,LLA,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,NRR,15:17:50 pm,RUNWAY,BAB,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,NRR,15:52:35 pm,RUNWAY,BIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,NRR,15:42:44 pm,RUNWAY,BLU,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,OMB,14:12:03 pm,RUNWAY,PAL,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,OMB,13:59:30 pm,RUNWAY,PAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,OMB,14:51:47 pm,RUNWAY,PEA,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,NRR,14:18:47 pm,RUNWAY,PEN,F,A,3,,,,,,,,,,,,3,,,,,,,,,
5/7/19,OMB,14:51:39 pm,RUNWAY,PEP,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,NRR,13:41:45 pm,RUNWAY,YOK,M,A,0,,,,,,,,,,,,,,,,,,,,,
5/7/19,NRR,12:41:58 PM,TUSSOCKS,LOX,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,11:57:25 AM,HYENA HILL,EXC,M,LJ,1,,,,,,,,,,,,,1,,,,,,,,
5/8/18,CMM,11:39:02 AM,HYENA HILL,GIA,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,11:56:03 AM,HYENA HILL,KIM,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,15:35:32 pm,IBIS FLATS,DAE,F,SJ,2,,,,1,,,,,,,,,,,,1,,,,,
5/8/18,CMM,15:16:50 pm,IBIS FLATS,LAD,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,16:15:58 pm,IBIS FLATS,LEM,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,15:56:34 pm,IBIS FLATS,LEO,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,10:29:50 AM,NORWAY,BIS,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,11:04:18 AM,NORWAY,BUT,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,9:55:09 AM,NORWAY,HIC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,9:35:14 AM,NORWAY,HOB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,9:15:13 AM,NORWAY,MER,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,8:50:15 AM,NORWAY,ZYG,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,14:57:19 pm,PATH TO FLATS,LAP,M,BRI,2,,,,1,,,,,,,,,,,,1,,,,,
5/8/18,CMM,14:36:57 pm,PATH TO FLATS,LES,F,BLI,1,,,,,,,,,,,,,,,,,1,,,,
5/8/18,CMM,13:01:05 pm,WAREDA HUT,LAP,M,BRI,2,,,,,,,,,,,,,,,,2,,,,,
5/8/18,CMM,14:16:04 pm,WAREDA HUT,LLA,F,SJ,3,,,,,,1,,,,,,,,,,,1,,,1,
5/8/18,CMM,13:56:48 pm,WAREDA HUT,LOB,F,SJ,1,,,,,,,,,,,,,,,,,1,,,,
5/8/18,CMM,14:22:07 pm,WAREDA HUT,LOL,F,MJ,2,,,,,,,,,,,,,,,2,,,,,,
5/8/18,CMM,14:32:58 pm,WAREDA HUT,LTD,M,SA,3,,,,,,,,,,,,,,,,,,1,2,,
5/8/18,CMM,13:35:32 pm,WAREDA HUT,LUC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,13:16:18 pm,WAREDA HUT,LUN,F,BRI,2,,,,,,,,,,,,,,,1,1,,,,,
5/8/18,CMM,12:55:46 PM,WAREDA HUT,LUX,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,12:35:24 PM,WAREDA HUT,SAV,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,12:22:23 PM,WAREDA HUT,SHO,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
5/8/18,CMM,12:17:36 PM,WAREDA HUT,SOC,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,14:39:35 pm,IBIS FLATS,SEQ,F,A,16,,,,,,,,,8,1,,,,,4,2,1,,,,
5/9/18,ZLP,15:50:54 pm,IBIS FLATS,SHO,F,LJ,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,14:58:24 pm,IBIS FLATS,SIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,15:17:06 pm,IBIS FLATS,SOM,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,15:36:51 pm,IBIS FLATS,SPR,F,A,1,,,,,,,,,,,,,,,1,,,,,,
5/9/18,ZLP,15:57:45 pm,IBIS FLATS,SWO,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,16:16:25 pm,IBIS FLATS,SYB,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,12:17:08 PM,MAIN ROAD,HIL,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,10:36:22 AM,NORWAY,BAB,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,10:56:48 AM,NORWAY,BIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,11:13:20 AM,NORWAY,BLA,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,11:03:08 AM,NORWAY,BUT,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,8:23:09 AM,NORWAY,JOK,M,A,3,,,,,,,3,,,,,,,,,,,,,,
5/9/18,ZLP,8:39:16 AM,NORWAY,LAK,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,9:02:28 AM,NORWAY,LAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,10:01:20 AM,NORWAY,LAP,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,9:19:33 AM,NORWAY,LEA,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,9:51:31 AM,NORWAY,LES,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,9:51:22 AM,NORWAY,LOB,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,9:12:08 AM,NORWAY,LOL,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,ZLP,9:38:15 AM,NORWAY,LOR,F,A,0,,,,,,,,,,,,,,,,,,,,,
